,loss,categorical_accuracy,val_loss,val_categorical_accuracy
30,0.2518562972545624,0.9110723733901978,0.4162618815898895,0.8739837408065796
31,0.32094237208366394,0.8718395829200745,0.36694276332855225,0.8902438879013062
32,0.18651264905929565,0.9407148957252502,0.3253743648529053,0.922764241695404
33,0.2654104232788086,0.9040976166725159,0.3842996060848236,0.8495935201644897
34,0.15586918592453003,0.9546643495559692,0.31750234961509705,0.9105691313743591
35,0.13906288146972656,0.9555361866950989,0.3488374352455139,0.9186992049217224
36,0.15072104334831238,0.9450740814208984,0.33647701144218445,0.934959352016449
37,0.15903986990451813,0.9442022442817688,0.4078703224658966,0.8780487775802612
38,0.1420418918132782,0.95292067527771,0.3068857789039612,0.9308943152427673
39,0.12971897423267365,0.9520488381385803,0.37711387872695923,0.9065040946006775
40,0.16984517872333527,0.9424585700035095,0.3222837448120117,0.9146341681480408
41,0.12904532253742218,0.9537925124168396,0.26226821541786194,0.9308943152427673
42,0.18955886363983154,0.9407148957252502,0.388545960187912,0.9024389982223511
43,0.39058586955070496,0.8744550943374634,0.7051111459732056,0.8048780560493469
44,0.2873733639717102,0.8918918967247009,0.3947504460811615,0.8739837408065796
45,0.1701066792011261,0.938971221446991,0.28139859437942505,0.9065040946006775
46,0.10471028834581375,0.9659982323646545,0.23679859936237335,0.9471544623374939
47,0.09671780467033386,0.9747166633605957,0.2345908135175705,0.9430894255638123
48,0.07430069148540497,0.9782040119171143,0.23580098152160645,0.9390243887901306
49,0.07790602743625641,0.9755885004997253,0.28303810954093933,0.9146341681480408
50,0.09128627926111221,0.9703574776649475,0.40108370780944824,0.8943089246749878
51,0.09969494491815567,0.9572798609733582,0.3004050850868225,0.9146341681480408
52,0.3247503340244293,0.9067131876945496,0.3633459806442261,0.9146341681480408
53,0.0883563980460167,0.9729729890823364,0.3368755578994751,0.9146341681480408
54,0.08744499087333679,0.9686138033866882,0.2493671178817749,0.9390243887901306
55,0.14298191666603088,0.9537925124168396,0.32633644342422485,0.9268292784690857
56,0.31474021077156067,0.8936355710029602,0.27660149335861206,0.922764241695404
57,0.14559577405452728,0.9476896524429321,0.2581077814102173,0.9430894255638123
58,0.08306965231895447,0.9686138033866882,0.39323797821998596,0.9146341681480408
59,0.1057928130030632,0.9598953723907471,0.3043079972267151,0.934959352016449
60,0.075590580701828,0.9712293148040771,0.39036837220191956,0.9146341681480408
61,0.06686002761125565,0.9703574776649475,0.238592728972435,0.9390243887901306
62,0.05356268212199211,0.9782040119171143,0.25425246357917786,0.9471544623374939
63,0.04453548789024353,0.9869223833084106,0.20073798298835754,0.9674796462059021
64,0.04062177240848541,0.9851787090301514,0.2735295593738556,0.9512194991111755
65,0.041346218436956406,0.9834350347518921,0.21558967232704163,0.9552845358848572
66,0.07678323239088058,0.976460337638855,0.2894905209541321,0.9268292784690857
67,0.05037858337163925,0.9825631976127625,0.2794184684753418,0.9268292784690857
68,0.044012751430273056,0.9825631976127625,0.21617574989795685,0.9471544623374939
69,0.06907500326633453,0.9782040119171143,0.34540051221847534,0.922764241695404
70,0.18408995866775513,0.9398430585861206,0.5298423171043396,0.8983739614486694
71,0.12586204707622528,0.9537925124168396,0.2613455653190613,0.9390243887901306
72,0.11936844140291214,0.9581516981124878,0.3325601816177368,0.9186992049217224
73,0.09690568596124649,0.962510883808136,0.27165383100509644,0.9471544623374939
74,0.056232769042253494,0.9808195233345032,0.22281275689601898,0.9471544623374939
75,0.03545616194605827,0.9877942204475403,0.24116607010364532,0.9512194991111755
76,0.03257431462407112,0.9886660575866699,0.34576526284217834,0.9390243887901306
77,0.07988160848617554,0.9694856405258179,0.25576165318489075,0.9430894255638123
78,0.048895642161369324,0.9843068718910217,0.36623796820640564,0.9308943152427673
79,0.03952551633119583,0.9886660575866699,0.2463005781173706,0.9390243887901306
