,loss,categorical_accuracy,val_loss,val_categorical_accuracy
58,0.09573385864496231,0.9607672095298767,0.19606025516986847,0.9552845358848572
59,0.1459285467863083,0.950305163860321,0.2424037903547287,0.9390243887901306
60,0.0736081525683403,0.9747166633605957,0.18745429813861847,0.9552845358848572
61,0.06223852559924126,0.9825631976127625,0.20044127106666565,0.9430894255638123
62,0.05778641626238823,0.9799476861953735,0.15228953957557678,0.9634146094322205
63,0.05312242731451988,0.9790758490562439,0.1522500216960907,0.9634146094322205
64,0.08572942763566971,0.9721011519432068,0.33401378989219666,0.922764241695404
65,0.1794700175523758,0.936355710029602,0.30584609508514404,0.922764241695404
66,0.4931933283805847,0.8561464548110962,0.4903981387615204,0.857723593711853
67,0.16773836314678192,0.9407148957252502,0.2109542340040207,0.9512194991111755
68,0.09515003114938736,0.9703574776649475,0.20011505484580994,0.9512194991111755
69,0.05446566268801689,0.9816913604736328,0.17011438310146332,0.9552845358848572
70,0.03839029744267464,0.9912816286087036,0.16993314027786255,0.9593495726585388
71,0.042544037103652954,0.986050546169281,0.16397446393966675,0.9593495726585388
72,0.04045139625668526,0.9895379543304443,0.1470358520746231,0.9674796462059021
73,0.04155050963163376,0.986050546169281,0.1956116259098053,0.9593495726585388
74,0.05962347984313965,0.9808195233345032,0.1487075686454773,0.9634146094322205
75,0.06970758736133575,0.9808195233345032,0.2516242563724518,0.934959352016449
76,0.09033291041851044,0.9721011519432068,0.24208524823188782,0.922764241695404
77,0.09808972477912903,0.9677419066429138,0.15950801968574524,0.9593495726585388
78,0.0666465237736702,0.9747166633605957,0.2552097737789154,0.9390243887901306
79,0.06717856973409653,0.9747166633605957,0.16591104865074158,0.9634146094322205
80,0.028578471392393112,0.9938971400260925,0.14377440512180328,0.9715447425842285
81,0.02990414761006832,0.9877942204475403,0.16315943002700806,0.9634146094322205
82,0.04790126159787178,0.9834350347518921,0.16102099418640137,0.9512194991111755
83,0.12720529735088348,0.9564080238342285,0.22507344186306,0.9512194991111755
84,0.140492245554924,0.950305163860321,0.20596811175346375,0.934959352016449
85,0.10426738858222961,0.9555361866950989,0.30345338582992554,0.9186992049217224
86,0.05009706690907478,0.9886660575866699,0.18278665840625763,0.9430894255638123
87,0.047184161841869354,0.9799476861953735,0.2474231868982315,0.9268292784690857
